OrderID,OrderDate,CustomerID,CustomerName,Email,Country,ProductCategory,ProductName,Quantity,Price,PaymentMethod,ShippingAddress,OrderStatus,TotalAmount
1001952,2023-08-11,2869,Bradley Stone,louistaylor@hotmail.com,USA,Clothing,Food,4,80.32,PayPal,"0343 Jacobs Forest, West Wendyshire, WI 84589",Completed,321.28
1001953,2025-02-06,9276,Matthew Oliver,adriankline@hanson-obrien.com,India,Home,Edge,1,472.32,PayPal,"942 Brady Hill, East Christopher, CA 11458",Pending,472.32
1001954,2024-06-05,4224,Robin Harris,cruzdavid@howell.com,UK,Sports,Friend,4,59.24,Credit Card,"187 Cathy Trail Apt. 407, East Brandy, GA 38636",Completed,236.96
1001955,2023-09-19,5046,Shirley Parker,hickstaylor@turner.biz,Canada,Books,Job,5,182.98,Credit Card,"196 Perez Harbors Suite 429, West Melissamouth, NM 76047",Completed,914.9
1001956,2024-04-03,6257,Matthew Turner,david26@tucker.com,USA,Clothing,Unit,3,114.0,Bank Transfer,"683 Roberts Station, Lake Heatherville, VA 57117",Cancelled,342.0
1001957,2023-01-25,5252,Mark Tucker,james83@yahoo.com,Australia,Home,Yes,3,469.92,PayPal,"800 Hudson Prairie, Lake Benjaminside, OR 51280",Completed,1409.76
1001958,2024-03-16,2691,Jonathan Lynch,john70@yahoo.com,Australia,Books,Community,3,235.57,Bank Transfer,"441 Karen Drive Apt. 421, New Larry, MO 54076",Pending,706.71
1001959,2021-08-19,7544,Carol Chavez,joseph28@hotmail.com,UK,Home,Loss,4,373.64,PayPal,"115 York Terrace Apt. 306, Lake Natalieland, IA 68330",Cancelled,1494.56
1001960,2023-03-03,3964,Karen Dickerson,bondchristopher@clark.com,UK,Books,Offer,2,253.21,PayPal,"873 Leach Run Apt. 875, Port Andrew, MO 76957",Pending,506.42
1001961,2021-08-16,1483,Michael Murphy,michaelpugh@gmail.com,USA,Home,Project,2,23.45,Credit Card,"862 Christopher Landing, Mccarthyland, AK 61342",Cancelled,46.9
1001962,2022-05-14,7752,Jacqueline Reynolds,twagner@jones-rodriguez.com,Australia,Electronics,After,5,223.69,PayPal,"049 Shaw Plain Suite 734, New Daniel, CO 18197",Cancelled,1118.45
1001963,2024-02-19,8447,Christopher Rivas,stacydavis@yahoo.com,India,Sports,Sign,3,227.8,Bank Transfer,"501 Mary Courts Apt. 840, Lake Philip, NM 13902",Cancelled,683.4000000000001
1001964,2022-03-08,2255,Katherine Price,torressteven@nguyen.com,USA,Electronics,So,5,394.0,Credit Card,"USNV Anderson, FPO AA 51488",Cancelled,1970.0
1001965,2023-02-19,6393,Lauren Sawyer,christopher78@gmail.com,Canada,Sports,Direction,4,309.24,Credit Card,"65340 Mcgee Neck Suite 294, East Laurenborough, TX 70556",Pending,1236.96
1001966,2023-07-29,1411,Pamela Vincent,garciaanthony@tran.com,USA,Books,Little,1,24.96,Bank Transfer,"02681 Johnson Neck Suite 792, New Maria, ID 58128",Completed,24.96
1001967,2023-12-28,4940,David Moore,andersonnicole@hotmail.com,UK,Books,Piece,4,121.53,PayPal,"68627 Cole Plain, North Daniel, CT 12100",Cancelled,486.12
1001968,2021-07-05,2392,Nathan Adams,fgreene@wilson.org,Australia,Books,Pass,4,456.3,Credit Card,"9557 Burton Corners, Meganfurt, NV 07728",Completed,1825.2
1001969,2022-09-21,4937,Daniel Owen,michael24@davis-martinez.com,India,Books,Return,3,209.36,Credit Card,"648 Caroline Orchard, Diazburgh, AR 64095",Pending,628.08
1001970,2022-12-23,1093,Traci Hunt,billylevy@hotmail.com,India,Books,Five,4,33.76,Bank Transfer,"0985 Shaw Vista, Lindsayborough, RI 81070",Completed,135.04
1001971,2021-08-25,3510,Kristi Mason,griffithbrian@ortiz.org,India,Sports,Too,5,257.44,Bank Transfer,"5501 Misty Crest Apt. 772, East Johnbury, OK 12255",Pending,1287.2
1001972,2023-08-04,3627,Stephanie Harrison,ghoward@gmail.com,USA,Home,Walk,2,75.63,PayPal,"7186 Phillips Garden Suite 363, Kimberlytown, ND 49265",Completed,151.26
1001973,2022-04-25,5987,Timothy Whitney,laurenhoward@jensen-walters.com,Australia,Clothing,Even,2,276.77,Credit Card,"876 Johnson Wells, North Linda, AZ 41607",Pending,553.54
1001974,2021-08-01,3744,Michael May,rolson@rhodes-jones.org,Canada,Sports,Short,1,105.97,Bank Transfer,"45755 Shaw Falls, Victoriaport, FL 67687",Pending,105.97
1001975,2024-10-29,5294,Dr. Matthew Martinez,jamesruiz@gmail.com,Australia,Books,Who,1,133.59,Credit Card,"67635 Tracey Extensions Apt. 922, New Katherineland, NE 69959",Pending,133.59
1001976,2022-11-30,4485,Emily Wiley,lisahall@yahoo.com,Canada,Clothing,Capital,5,171.43,PayPal,"72016 Jessica Course, New Christopherville, VA 55123",Pending,857.1500000000001
1001977,2025-01-19,4958,Antonio Duran,ethan13@thomas.org,India,Home,Important,3,134.55,Credit Card,"65037 Emily Way, Barajaston, IN 91298",Cancelled,403.65000000000003
1001978,2025-02-22,1825,Christopher York,robert28@gmail.com,India,Home,Debate,4,152.66,Bank Transfer,"747 Paul Vista, Port Samanthaville, MI 39230",Completed,610.64
1001979,2023-04-16,3528,Andrea Wood,williamreyes@moore.info,Canada,Home,Themselves,5,369.89,PayPal,"0702 Steven Extensions Apt. 944, Lake Raymond, CO 14698",Completed,1849.4499999999998
1001980,2025-02-01,5968,Timothy Smith,pinedajohn@yahoo.com,India,Books,Contain,5,12.29,PayPal,"92156 Amber Plain, Mayoside, NJ 22494",Cancelled,61.449999999999996
1001981,2024-05-14,9985,Leslie Brown,evelyn33@hotmail.com,India,Home,Science,4,393.1,Bank Transfer,"339 Reed Trail Suite 725, Maxport, KY 97467",Cancelled,1572.4
1001982,2024-05-22,4197,Jason Lowe,matthewsmith@gmail.com,Canada,Electronics,Thousand,2,305.56,Credit Card,"2052 Hernandez River, Lake Monique, MD 68296",Completed,611.12
1001983,2024-03-19,3569,Jeremy Mcdonald,amandasmith@gmail.com,Canada,Sports,For,3,365.61,Bank Transfer,"873 Sarah Place, Johnsonmouth, NE 01294",Cancelled,1096.83
1001984,2022-01-19,7647,Anthony Guerra,onelson@gmail.com,India,Clothing,Pull,4,62.63,Bank Transfer,"07560 Gabrielle Mountains Suite 537, North Anthonyfort, MO 50757",Pending,250.52
1001985,2022-10-24,3669,Alejandro Bennett II,wgaines@hotmail.com,Canada,Electronics,Guess,2,241.72,Credit Card,"Unit 5528 Box 6970, DPO AE 28842",Pending,483.44
1001986,2023-02-16,5551,Bill Williams,fallen@hotmail.com,USA,Electronics,Can,1,308.08,PayPal,"50710 Ashley Mountains Apt. 550, North Ronaldmouth, OH 38449",Completed,308.08
1001987,2023-11-24,8258,Kendra Gray,xwood@gmail.com,India,Books,Team,5,19.05,Bank Transfer,"3611 Hailey Spur Apt. 047, New Rodneyville, KS 95637",Cancelled,95.25
1001988,2022-10-30,1134,Amanda Phillips,andreacooper@gilmore.net,India,Clothing,Onto,1,474.07,PayPal,"380 Michelle Manors Apt. 610, Olsonton, MT 98196",Pending,474.07
1001989,2024-04-17,8878,Michael Brown,christopherjackson@gmail.com,India,Electronics,Hundred,4,35.91,PayPal,"95249 Williams Pike Apt. 785, East Lisaborough, NJ 18987",Pending,143.64
1001990,2023-03-22,2047,Garrett Mayer,sarahgibson@clark-taylor.org,,Electronics,Peace,1,115.29,Bank Transfer,"77644 Wolf Bypass Suite 972, East Laurenmouth, IL 50689",Completed,115.29
1001991,2023-02-13,2613,John Smith,nhill@gmail.com,USA,Electronics,Mention,4,449.87,Credit Card,"948 John Ramp Apt. 606, Port Kimberlyburgh, OK 26030",Cancelled,1799.48
1001992,2023-10-06,5606,Sherri Clark,todd75@peters.org,UK,,Reveal,2,371.99,PayPal,"USCGC Porter, FPO AP 99107",Cancelled,743.98
1001993,2023-09-03,7398,Amber Ellis,deborahlang@krueger.com,Canada,Electronics,Expert,1,350.69,Bank Transfer,"235 Andersen Cape Suite 495, Oconnellton, MT 60946",Pending,350.69
1001994,2023-03-13,9815,Kenneth Johnson,audrey56@gmail.com,Canada,Electronics,Toward,3,334.54,Credit Card,"8501 Douglas Extension, North Roberthaven, LA 61408",Pending,1003.6200000000001
1001995,2024-10-01,7207,Amanda Mendez,juanstanley@hull.com,UK,Sports,System,2,299.27,PayPal,"8274 Allen Route Apt. 661, Lopezport, TX 31504",Cancelled,598.54
1001996,2023-09-25,5267,Joseph Turner DVM,alexandraarroyo@gmail.com,Australia,Electronics,Third,5,473.11,Bank Transfer,"USNV Lawson, FPO AA 19723",Pending,2365.55
1001997,2024-02-14,1810,Lisa Green,jennifer42@hotmail.com,India,Electronics,Go,4,381.43,PayPal,"1555 Nguyen Roads, North Jessica, OR 30395",Cancelled,1525.72
1001998,2024-06-25,4801,Michael Jacobs,villacourtney@maynard-kent.com,UK,Books,Within,5,410.22,Bank Transfer,"129 Anderson Hill, North Gabriellehaven, ND 53988",Cancelled,2051.1000000000004
1001999,2022-08-19,1660,Brian Harris,shelby11@johnson.info,India,Clothing,Ready,5,379.13,PayPal,"194 Ronald Keys Apt. 951, North Erin, NV 81769",Completed,1895.65
1002000,2023-05-09,3884,Angela Garcia,scott18@gmail.com,USA,Books,Quickly,1,239.63,Bank Transfer,"952 Kevin Course Apt. 721, Lake Stacey, TN 37996",Pending,239.63
1002001,2024-05-28,1841,Penny Reyes,igarcia@yahoo.com,UK,Books,Figure,1,26.14,Credit Card,"1697 Mandy Island, Lake Bill, FL 71569",Completed,26.14
1002002,2022-08-13,9599,David Jones,thorntonashley@yahoo.com,UK,Sports,Build,4,276.4,PayPal,"17233 Kimberly Knoll, Adamsside, RI 83457",Cancelled,1105.6
1002003,2021-10-07,9589,Dawn Garcia,dudleyderek@nolan.com,Canada,Books,Family,2,258.15,PayPal,"958 James Radial, Williamsbury, SC 18730",Completed,516.3
1002004,2024-02-28,2374,Mark Harris,christinewilson@yahoo.com,UK,Home,,5,316.96,PayPal,"9690 Raymond Dam Suite 533, Tracychester, AL 81322",Cancelled,1584.8
1002005,2022-12-19,2042,Douglas Phillips II,jamesrachel@gmail.com,Canada,Clothing,Threat,4,466.85,Credit Card,"USCGC Jones, FPO AE 34170",Completed,1867.4
1002006,2022-12-23,7488,Brian Castillo,zsimon@yahoo.com,India,Clothing,There,5,313.0,Bank Transfer,"PSC 4777, Box 1870, APO AP 51083",Completed,1565.0
1002007,2024-11-16,9681,Glenn Turner,eric15@yahoo.com,Australia,Books,Approach,3,167.58,PayPal,"123 Kristine Stravenue Suite 904, Howardtown, WY 17490",Pending,502.74
1002008,2021-07-04,1565,Jeremy Gregory,xhorton@yoder.net,USA,Home,Reflect,1,367.58,Credit Card,"418 Herring Road, South Jasontown, PA 02089",Pending,367.58
1002009,2024-11-04,4787,Madeline Fields,parkergrant@green.com,Australia,Clothing,Performance,2,257.55,Bank Transfer,"59366 Aaron Crossroad, East Robin, UT 05281",Cancelled,515.1
1002010,2024-06-11,9668,Patrick Graves,mary29@yahoo.com,UK,Books,Possible,1,205.77,Credit Card,"PSC 9749, Box 4098, APO AE 60699",Pending,205.77
1002011,2021-05-15,6808,Yolanda Warner,zachary86@hotmail.com,Australia,Books,Budget,2,416.9,Credit Card,"365 Owens Loop Suite 092, New Jasmine, IL 91799",Completed,833.8
1002012,2021-12-06,6875,Laura Pierce,cummingsnicole@gmail.com,Australia,Books,Window,4,316.98,PayPal,"394 Raymond Harbors Apt. 749, Jordanfurt, FL 38782",Pending,1267.92
1002013,2022-07-10,9866,Adam Garcia,jenniferrojas@mcdaniel-wolfe.org,UK,Electronics,Economic,1,45.83,Credit Card,"63870 Javier Hills Apt. 485, New Jorgeport, WY 59473",Completed,45.83
1002014,2023-05-18,7872,Pamela Jones,,Canada,Books,Short,2,150.13,Bank Transfer,"0501 Rivera Shore Apt. 842, South Jamesland, NE 13623",Pending,300.26
1002015,2024-01-17,4834,Adrian Martin,adurham@yahoo.com,Canada,Clothing,Case,5,149.8,Bank Transfer,"925 Johnson Mission Suite 124, Martinezchester, OH 58910",Pending,749.0
1002016,2023-08-24,2852,Ashley Johnson,navarrojohn@gmail.com,USA,Books,Theory,1,460.73,PayPal,"660 Miguel River Apt. 541, Jamiehaven, ND 81462",Completed,460.73
1002017,2023-02-13,5490,Jason Aguilar,zsmith@yahoo.com,UK,Sports,Not,1,78.86,PayPal,"54616 Jackson Landing Apt. 879, East Amber, SD 34139",Cancelled,78.86
1002018,2025-03-08,4176,Katherine Stephenson,victoria88@hotmail.com,Australia,Sports,Bad,3,108.14,Credit Card,"472 Roberts Gateway Suite 262, New Terryview, TN 14840",Cancelled,324.42
1002019,2025-03-10,3446,Gerald Pacheco,zcunningham@hotmail.com,UK,Electronics,Set,4,161.25,Credit Card,"993 Michael Trail, New Thomas, HI 63996",Completed,645.0
1002020,2023-06-10,5937,Andrew Orr,randall61@simpson-koch.biz,India,Books,Center,4,384.67,Credit Card,"372 Mills Brook, West Steven, NE 59953",Completed,1538.68
1002021,2023-07-05,1688,Raymond Rodgers,jameshall@yahoo.com,India,Sports,Suffer,4,155.0,PayPal,"4907 Howard Street Suite 088, North Annefort, ND 93251",Pending,620.0
1002022,2023-02-01,8643,Tammy Riley,susan83@williams-thomas.org,UK,Clothing,Despite,1,44.65,PayPal,"0632 Edward Roads, East Lydiashire, AZ 32416",Cancelled,44.65
1002023,2024-06-14,9041,Stephanie Smith,silvapaul@bryant.com,UK,Electronics,Design,2,185.88,Credit Card,"USS Nichols, FPO AP 56325",Pending,371.76
1002024,2024-01-24,3554,Kathy Williams,biancagardner@yahoo.com,Canada,Clothing,Fall,5,482.34,Bank Transfer,"772 Meghan Ford, Richardsstad, TN 15176",Completed,2411.7
1002025,2022-08-19,5820,Michelle Sanchez,brownsusan@hotmail.com,USA,Sports,Age,1,20.73,Bank Transfer,"USNV Garcia, FPO AE 20294",Cancelled,20.73
1002026,2024-12-17,1710,Kevin Keller,jason55@hotmail.com,USA,Electronics,Opportunity,4,289.91,PayPal,"980 Ashley Lakes, Thompsonchester, ME 13602",Completed,1159.64
1002027,2023-10-03,8096,Courtney Hurley,kturner@hotmail.com,USA,Electronics,Career,3,487.56,PayPal,"9151 Christian Rue, Markfort, ME 98829",Cancelled,1462.68
1002028,2022-04-13,5680,Amber King,sjones@mason.com,Canada,Books,Discuss,1,135.64,PayPal,"9107 Michael Pass Apt. 741, East Jeremiah, AL 88263",Completed,135.64
1002029,2022-05-25,3676,Samantha Campbell,harrispriscilla@freeman-briggs.net,India,Electronics,With,2,118.33,Credit Card,"USCGC Zimmerman, FPO AA 16248",Completed,236.66
1002030,2023-12-07,5426,Katrina Campbell,brandy88@gmail.com,UK,Electronics,Free,1,362.63,Credit Card,"USCGC Garcia, FPO AP 19068",Completed,362.63
1002031,2025-04-17,3654,Ebony Cooper,cody06@hotmail.com,UK,Electronics,General,2,82.87,Bank Transfer,"1005 Matthew Spurs, Port Jamesmouth, TN 01683",Cancelled,165.74
1002032,2022-11-08,9972,Douglas Bates,sarahlucero@moore.info,Australia,Sports,Writer,5,67.74,Bank Transfer,"30911 Jessica Terrace Apt. 604, Jessicamouth, CT 11894",Cancelled,338.7
1002033,2023-05-13,9942,Stephanie Miranda,ljohnson@moore.net,Canada,Electronics,Available,3,319.61,Bank Transfer,"1409 Henry Union Suite 116, Christopherhaven, AL 51360",Cancelled,958.83
1002034,2021-10-08,9460,Shannon Barrett,edwardbird@yahoo.com,Australia,Home,Author,4,97.2,Credit Card,"USNV Booth, FPO AP 34011",Pending,388.8
1002035,2023-01-17,6173,Sarah Mcdonald,,UK,Electronics,Price,3,22.52,Bank Transfer,"4708 Greene Course Apt. 872, Padillaton, VT 65941",Pending,67.56
1002036,2021-09-27,5016,Alex Thomas,shawn33@yahoo.com,India,Clothing,Billion,2,399.78,Credit Card,"8567 Carroll Forge, Lake Jesus, IA 80115",Pending,799.56
1002037,2022-05-03,5281,Daniel Austin,zsolomon@yahoo.com,USA,Home,Somebody,1,148.28,Bank Transfer,"25613 John Walks Suite 543, Sanchezport, IL 64281",Pending,148.28
1002038,2024-05-28,1677,Katherine Jones,uhernandez@frazier-hill.com,Australia,Books,Decision,4,306.4,Bank Transfer,"00987 Richard Divide, Mcfarlandtown, TX 13515",Cancelled,1225.6
1002039,2025-04-20,7802,Teresa Barron,brookewise@yahoo.com,India,Clothing,Laugh,4,457.41,PayPal,"9421 Kari Forks Apt. 067, Port Sheenachester, WI 59424",Pending,1829.64
1002040,2024-01-21,7742,Linda Shepherd,adamscarlos@moss-fields.net,Australia,Sports,Alone,1,225.39,Bank Transfer,"24071 Rebecca Cove, Longborough, VA 36635",Pending,225.39
1002041,2023-01-28,5121,Stacy Luna,patriciaandrews@munoz.com,Canada,Books,Control,4,271.87,Credit Card,"096 Owens Station Suite 108, Shafferborough, IL 02992",Completed,1087.48
1002042,2024-03-05,1071,James Morrow,cohenvernon@chandler-salas.biz,Australia,Home,Same,2,291.54,Credit Card,"7400 Phillip Via, East Tracy, WV 67000",Cancelled,583.08
1002043,2022-09-05,4571,Tonya Howard,noblelisa@garrett-brown.com,Canada,Home,Sound,2,134.06,PayPal,"Unit 0581 Box 8381, DPO AP 57637",Pending,268.12
1002044,2022-02-27,2993,Janet Heath,tinabeasley@anderson-buchanan.info,USA,Sports,Organization,2,113.68,Bank Transfer,"62081 Powers Center, Raymondtown, WA 50593",Pending,227.36
1002045,2022-08-30,6308,Katherine Nguyen,jennifer59@harris-lee.com,USA,Sports,Increase,5,157.39,PayPal,"870 Wood Inlet, East Bradley, KS 76452",Cancelled,786.9499999999999
1002046,2024-04-01,6848,Jamie Bradford,melissasmith@mills.net,Australia,Electronics,Blue,3,289.24,Credit Card,"3303 Norris Valleys, East Gracemouth, HI 64989",Completed,867.72
1002047,2023-11-10,9497,Jeffrey Williams,kellysmith@parker.biz,Canada,Electronics,Any,3,400.55,Credit Card,"002 Powell Trail Suite 875, Louisbury, OK 11770",Completed,1201.65
1002048,2025-01-08,1319,Kelly Carter,bradleyhayden@mayo.com,India,Home,Administration,2,105.82,PayPal,"928 Audrey Mountain Suite 777, Curtisborough, WI 05104",Completed,211.64
1002049,2021-11-07,7184,Jennifer Stout,gilbertdavid@martinez.com,Australia,Electronics,Sister,5,474.08,Credit Card,"14328 Houston Crossroad, Thompsonton, MO 68514",Completed,2370.4
1002050,2023-07-09,4731,Jennifer Thornton,hpatterson@yahoo.com,Canada,Electronics,Recent,5,209.93,Bank Transfer,"58793 Jeffrey Circles, South Sean, SD 15716",Completed,1049.65
1002051,2024-01-12,5921,Gerald Harvey,robersonglenn@torres-johnson.com,,Home,Find,1,205.8,Bank Transfer,"9349 Robert Tunnel, New Kayla, OK 30155",Pending,205.8
1002052,2024-10-27,4708,Donald Garcia,stephanielawson@smith.com,USA,Electronics,Production,4,214.52,PayPal,"USCGC Williams, FPO AE 55242",Completed,858.08
1002053,2021-06-22,6471,Michael Williams,jeffrey21@richardson.org,Australia,Sports,Defense,2,239.52,Credit Card,"9440 Flores Place, New Robertmouth, AR 92239",Pending,479.04
1002054,2021-11-17,6707,Jose Ortiz,mckenzie07@johnston-shelton.com,UK,Home,Consumer,2,33.57,Bank Transfer,"4536 Terry Road Suite 706, Marcton, NY 51433",Pending,67.14
1002055,2025-02-05,2127,Joe Blanchard,clarkjeffrey@young.info,UK,Sports,Strong,4,224.55,Credit Card,"2222 John Fort Apt. 152, North Caroline, CT 07344",Completed,898.2
1002056,2024-07-20,6106,Brittany Nicholson,jodi56@berry-smith.com,Australia,Clothing,Job,5,169.47,Bank Transfer,"593 Robert Run Suite 540, South Kelly, WI 89405",Completed,847.35
1002057,2022-10-17,5093,Ian May,tpeters@gmail.com,UK,Electronics,,3,8.34,Credit Card,"171 Palmer Branch Apt. 169, North Brandy, KS 05225",Pending,25.02
1002058,2021-09-15,5468,Jacob Cabrera MD,bergmanuel@hotmail.com,UK,Electronics,Wall,5,376.24,Bank Transfer,"01158 Pearson Orchard Apt. 855, Morganfurt, WA 57088",Pending,1881.2
1002059,2024-10-04,6268,David Garcia,jocelyn53@hotmail.com,USA,Home,Cup,1,388.06,Credit Card,"7779 Valerie Forges Suite 773, East Jeffreyview, OH 73811",Pending,388.06
1002060,2024-10-20,8094,Krystal Benjamin,nwolfe@gmail.com,India,Electronics,Mother,5,440.81,Bank Transfer,"8358 Sean Ports Suite 953, South Angela, CA 14990",Pending,2204.05
1002061,2023-04-26,8636,Mariah Frey,dwaynegallagher@yahoo.com,Canada,Books,Read,4,214.85,PayPal,"6334 Rivera Spurs, Greenton, ND 56859",Cancelled,859.4
1002062,2022-06-04,6133,Miss Wendy Wright,stephensamy@hotmail.com,Canada,Electronics,Nothing,2,284.55,PayPal,"Unit 2628 Box 3765, DPO AE 40078",Completed,569.1
1002063,2023-07-18,6189,Nichole Richardson,robertroberts@hotmail.com,USA,Clothing,Color,1,264.81,Bank Transfer,"8868 Carson Shores Suite 262, Manningchester, PA 17439",Cancelled,264.81
1002064,2022-12-17,1966,Kevin Wong,christina76@gmail.com,Canada,Electronics,Network,2,298.8,Bank Transfer,"444 Kathryn Center, East Cheryl, AL 70207",Completed,597.6
1002065,2024-01-05,9027,Jennifer Walker,dana94@graves-ortega.com,UK,Books,Of,4,156.97,Credit Card,"9042 Sara Brook, East Robertton, IA 66721",Cancelled,627.88
1002066,2022-12-11,2170,Samantha Terry,roy62@yahoo.com,USA,Clothing,Listen,3,227.54,Bank Transfer,"3615 Lopez Club, West Gabrielaview, NC 78625",Completed,682.62
1002067,2024-07-23,5304,Carrie Bentley,tspencer@yahoo.com,Australia,Home,Provide,5,350.68,Credit Card,"36554 Murray Junction, Abigailfort, KY 02055",Completed,1753.4
1002068,2021-07-27,6295,Kim Stone,blakeperez@dalton.org,Canada,Clothing,Poor,5,396.68,Credit Card,"PSC 2306, Box 0389, APO AP 11459",Cancelled,1983.4
1002069,2024-03-23,4976,Katie Thomas,morrowrebecca@yahoo.com,India,Books,Why,4,187.83,PayPal,"4828 Warren Trafficway Suite 547, Stevenland, KS 53126",Pending,751.32
1002070,2024-08-08,6720,Patricia Payne,benjaminsmith@gmail.com,USA,Electronics,Military,3,37.48,Bank Transfer,"48325 Thomas Ports, Brandyfort, WV 80225",Cancelled,112.44
1002071,2024-11-30,9795,Douglas Evans,richard55@moore.org,India,Clothing,Check,4,5.33,Credit Card,"330 Katherine Club Suite 409, Amberchester, NM 99739",Cancelled,21.32
1002072,2021-12-04,1577,Heather Cooper,monica58@yahoo.com,Australia,Home,Staff,4,427.09,Bank Transfer,"30575 Morgan Throughway, East Melissachester, CO 28173",Cancelled,1708.36
1002073,2024-03-23,2928,Kelly Gomez,dnovak@gmail.com,India,Home,Growth,3,127.14,PayPal,"95788 Melissa Roads Suite 083, East Johnport, NJ 26853",Cancelled,381.42
1002074,2023-06-14,7553,Ashlee Cervantes,jason19@hotmail.com,UK,Electronics,Environmental,2,191.5,PayPal,"28378 Samantha Summit, New Mark, KY 26349",Pending,383.0
1002075,2021-05-16,4446,Daniel George,mannyvette@yahoo.com,UK,Home,Boy,1,160.84,PayPal,"0630 Ruth Groves Apt. 545, South Reginaldhaven, VT 22835",Completed,160.84
